ID,NOM,FECHA_HORA,T,H
EST01,San Pedro,2026-01-01 16:15:00,17.5,78
EST01,San Pedro,2026-01-01 16:30:00,13.8,80
EST01,San Pedro,2026-01-01 16:45:00,16.3,82
EST01,San Pedro,2026-01-01 17:00:00,14.6,76
EST01,San Pedro,2026-01-01 17:15:00,12.0,77
EST01,San Pedro,2026-01-01 17:30:00,14.5,72
EST01,San Pedro,2026-01-01 17:45:00,17.4,85
EST01,San Pedro,2026-01-01 18:00:00,13.4,78
EST01,San Pedro,2026-01-01 18:15:00,17.4,82
EST01,San Pedro,2026-01-01 18:30:00,7.0,86
EST01,San Pedro,2026-01-01 18:45:00,15.7,81
EST01,San Pedro,2026-01-01 19:00:00,13.9,79
EST01,San Pedro,2026-01-01 19:15:00,13.1,80
EST01,San Pedro,2026-01-01 19:30:00,14.2,79
EST01,San Pedro,2026-01-01 19:45:00,9.1,84
EST01,San Pedro,2026-01-01 20:00:00,13.8,80
EST01,San Pedro,2026-01-01 20:15:00,15.4,76
EST01,San Pedro,2026-01-01 20:30:00,18.4,82
EST01,San Pedro,2026-01-01 20:45:00,13.7,83
EST01,San Pedro,2026-01-01 21:00:00,13.2,70
EST01,San Pedro,2026-01-01 21:15:00,14.3,83
EST01,San Pedro,2026-01-01 21:30:00,18.1,77
EST01,San Pedro,2026-01-01 21:45:00,17.0,76
EST01,San Pedro,2026-01-01 22:00:00,15.2,79
EST01,San Pedro,2026-01-01 22:15:00,18.1,71
EST01,San Pedro,2026-01-01 22:30:00,17.4,77
EST01,San Pedro,2026-01-01 22:45:00,20.0,70
EST01,San Pedro,2026-01-01 23:00:00,16.2,64
EST01,San Pedro,2026-01-01 23:15:00,17.5,66
EST01,San Pedro,2026-01-01 23:30:00,17.7,72
EST01,San Pedro,2026-01-01 23:45:00,15.4,65
EST01,San Pedro,2026-01-02 00:00:00,20.2,75
EST01,San Pedro,2026-01-02 00:15:00,20.5,73
EST01,San Pedro,2026-01-02 00:30:00,20.3,72
EST01,San Pedro,2026-01-02 00:45:00,20.1,66
EST01,San Pedro,2026-01-02 01:00:00,17.5,66
EST01,San Pedro,2026-01-02 01:15:00,20.4,59
EST01,San Pedro,2026-01-02 01:30:00,20.9,68
EST01,San Pedro,2026-01-02 01:45:00,20.1,64
EST01,San Pedro,2026-01-02 02:00:00,22.1,65
EST01,San Pedro,2026-01-02 02:15:00,23.8,69
EST01,San Pedro,2026-01-02 02:30:00,27.9,58
EST01,San Pedro,2026-01-02 02:45:00,23.9,60
EST01,San Pedro,2026-01-02 03:00:00,24.4,61
EST01,San Pedro,2026-01-02 03:15:00,23.8,55
EST01,San Pedro,2026-01-02 03:30:00,19.5,58
EST01,San Pedro,2026-01-02 03:45:00,24.4,60
EST01,San Pedro,2026-01-02 04:00:00,24.8,56
EST01,San Pedro,2026-01-02 04:15:00,31.0,63
EST01,San Pedro,2026-01-02 04:30:00,24.6,50
EST01,San Pedro,2026-01-02 04:45:00,25.9,62
EST01,San Pedro,2026-01-02 05:00:00,25.2,59
EST01,San Pedro,2026-01-02 05:15:00,22.5,54
EST01,San Pedro,2026-01-02 05:30:00,28.3,52
EST01,San Pedro,2026-01-02 05:45:00,27.4,47
EST01,San Pedro,2026-01-02 06:00:00,27.5,52
EST01,San Pedro,2026-01-02 06:15:00,23.2,61
EST01,San Pedro,2026-01-02 06:30:00,29.0,56
EST01,San Pedro,2026-01-02 06:45:00,21.9,61
EST01,San Pedro,2026-01-02 07:00:00,26.8,54
EST01,San Pedro,2026-01-02 07:15:00,30.7,60
EST01,San Pedro,2026-01-02 07:30:00,22.6,54
EST01,San Pedro,2026-01-02 07:45:00,23.5,53
EST01,San Pedro,2026-01-02 08:00:00,24.9,57
EST01,San Pedro,2026-01-02 08:15:00,23.2,55
EST01,San Pedro,2026-01-02 08:30:00,20.4,52
EST01,San Pedro,2026-01-02 08:45:00,24.2,58
EST01,San Pedro,2026-01-02 09:00:00,21.1,60
EST01,San Pedro,2026-01-02 09:15:00,24.6,66
EST01,San Pedro,2026-01-02 09:30:00,20.9,65
EST01,San Pedro,2026-01-02 09:45:00,26.7,67
EST01,San Pedro,2026-01-02 10:00:00,20.5,65
EST01,San Pedro,2026-01-02 10:15:00,21.3,64
EST01,San Pedro,2026-01-02 10:30:00,23.8,58
EST01,San Pedro,2026-01-02 10:45:00,18.4,65
EST01,San Pedro,2026-01-02 11:00:00,21.6,68
EST01,San Pedro,2026-01-02 11:15:00,23.9,72
EST01,San Pedro,2026-01-02 11:30:00,16.3,70
EST01,San Pedro,2026-01-02 11:45:00,20.4,73
EST01,San Pedro,2026-01-02 12:00:00,20.1,63
EST01,San Pedro,2026-01-02 12:15:00,21.1,67
EST01,San Pedro,2026-01-02 12:30:00,15.6,71
EST01,San Pedro,2026-01-02 12:45:00,15.0,76
EST01,San Pedro,2026-01-02 13:00:00,19.3,70
EST01,San Pedro,2026-01-02 13:15:00,18.3,71
EST01,San Pedro,2026-01-02 13:30:00,17.8,76
EST01,San Pedro,2026-01-02 13:45:00,17.7,68
EST01,San Pedro,2026-01-02 14:00:00,14.8,81
EST01,San Pedro,2026-01-02 14:15:00,16.7,71
EST01,San Pedro,2026-01-02 14:30:00,16.6,67
EST01,San Pedro,2026-01-02 14:45:00,13.8,76
EST01,San Pedro,2026-01-02 15:00:00,19.9,84
EST01,San Pedro,2026-01-02 15:15:00,16.2,80
EST01,San Pedro,2026-01-02 15:30:00,11.8,81
EST01,San Pedro,2026-01-02 15:45:00,16.2,78
EST01,San Pedro,2026-01-02 16:00:00,11.9,78
EST01,San Pedro,2026-01-02 16:15:00,16.1,72
EST01,San Pedro,2026-01-02 16:30:00,16.9,69
EST01,San Pedro,2026-01-02 16:45:00,11.8,80
EST01,San Pedro,2026-01-02 17:00:00,16.1,85
EST01,San Pedro,2026-01-02 17:15:00,14.6,81
EST01,San Pedro,2026-01-02 17:30:00,15.6,83
EST01,San Pedro,2026-01-02 17:45:00,18.3,87
EST01,San Pedro,2026-01-02 18:00:00,12.9,81
EST01,San Pedro,2026-01-02 18:15:00,11.6,79
EST01,San Pedro,2026-01-02 18:30:00,11.3,76
EST01,San Pedro,2026-01-02 18:45:00,11.6,89
EST01,San Pedro,2026-01-02 19:00:00,13.5,82
EST01,San Pedro,2026-01-02 19:15:00,14.7,75
EST01,San Pedro,2026-01-02 19:30:00,14.6,74
EST01,San Pedro,2026-01-02 19:45:00,16.2,84
EST01,San Pedro,2026-01-02 20:00:00,14.3,74
EST01,San Pedro,2026-01-02 20:15:00,18.1,86
EST01,San Pedro,2026-01-02 20:30:00,14.1,65
EST01,San Pedro,2026-01-02 20:45:00,21.8,83
EST01,San Pedro,2026-01-02 21:00:00,16.8,79
EST01,San Pedro,2026-01-02 21:15:00,13.4,76
EST01,San Pedro,2026-01-02 21:30:00,13.2,75
EST01,San Pedro,2026-01-02 21:45:00,17.4,83
EST01,San Pedro,2026-01-02 22:00:00,15.9,77
EST01,San Pedro,2026-01-02 22:15:00,18.6,69
EST01,San Pedro,2026-01-02 22:30:00,18.4,65
EST01,San Pedro,2026-01-02 22:45:00,17.4,73
EST01,San Pedro,2026-01-02 23:00:00,15.8,71
EST01,San Pedro,2026-01-02 23:15:00,14.5,64
EST01,San Pedro,2026-01-02 23:30:00,17.6,69
EST01,San Pedro,2026-01-02 23:45:00,21.2,66
EST01,San Pedro,2026-01-03 00:00:00,20.0,68
EST01,San Pedro,2026-01-03 00:15:00,16.8,70
EST01,San Pedro,2026-01-03 00:30:00,20.7,73
EST01,San Pedro,2026-01-03 00:45:00,21.6,70
EST01,San Pedro,2026-01-03 01:00:00,18.8,62
EST01,San Pedro,2026-01-03 01:15:00,21.8,66
EST01,San Pedro,2026-01-03 01:30:00,21.9,64
EST01,San Pedro,2026-01-03 01:45:00,19.3,57
EST01,San Pedro,2026-01-03 02:00:00,23.4,64
EST01,San Pedro,2026-01-03 02:15:00,24.2,70
EST01,San Pedro,2026-01-03 02:30:00,25.9,61
EST01,San Pedro,2026-01-03 02:45:00,26.1,53
EST01,San Pedro,2026-01-03 03:00:00,20.3,60
EST01,San Pedro,2026-01-03 03:15:00,21.7,54
EST01,San Pedro,2026-01-03 03:30:00,25.5,62
EST01,San Pedro,2026-01-03 03:45:00,25.8,60
EST01,San Pedro,2026-01-03 04:00:00,26.0,57
EST01,San Pedro,2026-01-03 04:15:00,34.5,56
EST01,San Pedro,2026-01-03 04:30:00,26.5,56
EST01,San Pedro,2026-01-03 04:45:00,28.0,57
EST01,San Pedro,2026-01-03 05:00:00,27.7,53
EST01,San Pedro,2026-01-03 05:15:00,27.0,50
EST01,San Pedro,2026-01-03 05:30:00,24.7,61
EST01,San Pedro,2026-01-03 05:45:00,27.4,54
EST01,San Pedro,2026-01-03 06:00:00,23.6,57
EST01,San Pedro,2026-01-03 06:15:00,24.9,57
EST01,San Pedro,2026-01-03 06:30:00,24.2,58
EST01,San Pedro,2026-01-03 06:45:00,25.6,51
EST01,San Pedro,2026-01-03 07:00:00,31.1,49
EST01,San Pedro,2026-01-03 07:15:00,20.5,54
EST01,San Pedro,2026-01-03 07:30:00,26.8,59
EST01,San Pedro,2026-01-03 07:45:00,20.8,54
EST01,San Pedro,2026-01-03 08:00:00,23.5,56
EST01,San Pedro,2026-01-03 08:15:00,27.2,68
EST01,San Pedro,2026-01-03 08:30:00,24.4,50
EST01,San Pedro,2026-01-03 08:45:00,21.3,56
EST01,San Pedro,2026-01-03 09:00:00,22.0,68
EST01,San Pedro,2026-01-03 09:15:00,25.2,60
EST01,San Pedro,2026-01-03 09:30:00,21.3,58
EST01,San Pedro,2026-01-03 09:45:00,23.4,67
EST01,San Pedro,2026-01-03 10:00:00,22.6,62
EST01,San Pedro,2026-01-03 10:15:00,20.5,61
EST01,San Pedro,2026-01-03 10:30:00,27.2,64
EST01,San Pedro,2026-01-03 10:45:00,23.0,61
EST01,San Pedro,2026-01-03 11:00:00,16.0,60
EST01,San Pedro,2026-01-03 11:15:00,21.1,65
EST01,San Pedro,2026-01-03 11:30:00,18.6,62
EST01,San Pedro,2026-01-03 11:45:00,22.0,67
EST01,San Pedro,2026-01-03 12:00:00,17.5,70
EST01,San Pedro,2026-01-03 12:15:00,18.8,73
EST01,San Pedro,2026-01-03 12:30:00,20.0,75
EST01,San Pedro,2026-01-03 12:45:00,20.5,69
EST01,San Pedro,2026-01-03 13:00:00,14.9,73
EST01,San Pedro,2026-01-03 13:15:00,16.7,74
EST01,San Pedro,2026-01-03 13:30:00,16.0,74
EST01,San Pedro,2026-01-03 13:45:00,15.2,71
EST01,San Pedro,2026-01-03 14:00:00,20.9,69
EST01,San Pedro,2026-01-03 14:15:00,17.2,77
EST01,San Pedro,2026-01-03 14:30:00,12.7,68
EST01,San Pedro,2026-01-03 14:45:00,17.8,75
EST01,San Pedro,2026-01-03 15:00:00,20.6,65
EST01,San Pedro,2026-01-03 15:15:00,17.6,71
EST01,San Pedro,2026-01-03 15:30:00,10.9,74
EST01,San Pedro,2026-01-03 15:45:00,13.3,83
EST01,San Pedro,2026-01-03 16:00:00,17.5,81
EST01,San Pedro,2026-01-03 16:15:00,12.3,76
EST01,San Pedro,2026-01-03 16:30:00,15.1,82
EST01,San Pedro,2026-01-03 16:45:00,15.8,83
EST01,San Pedro,2026-01-03 17:00:00,11.4,79
EST01,San Pedro,2026-01-03 17:15:00,13.5,74
EST01,San Pedro,2026-01-03 17:30:00,5.4,79
EST01,San Pedro,2026-01-03 17:45:00,11.0,80
EST01,San Pedro,2026-01-03 18:00:00,12.9,74
EST01,San Pedro,2026-01-03 18:15:00,10.4,82
EST01,San Pedro,2026-01-03 18:30:00,17.6,81
EST01,San Pedro,2026-01-03 18:45:00,10.0,82
EST01,San Pedro,2026-01-03 19:00:00,12.6,81
EST01,San Pedro,2026-01-03 19:15:00,14.1,83
EST01,San Pedro,2026-01-03 19:30:00,17.6,78
EST01,San Pedro,2026-01-03 19:45:00,10.5,80
EST01,San Pedro,2026-01-03 20:00:00,17.2,77
EST01,San Pedro,2026-01-03 20:15:00,14.5,75
EST01,San Pedro,2026-01-03 20:30:00,12.3,84
EST01,San Pedro,2026-01-03 20:45:00,16.1,68
EST01,San Pedro,2026-01-03 21:00:00,15.8,80
EST01,San Pedro,2026-01-03 21:15:00,14.0,73
EST01,San Pedro,2026-01-03 21:30:00,16.0,72
EST01,San Pedro,2026-01-03 21:45:00,15.2,76
EST01,San Pedro,2026-01-03 22:00:00,16.8,67
EST01,San Pedro,2026-01-03 22:15:00,18.5,70
EST01,San Pedro,2026-01-03 22:30:00,21.2,69
EST01,San Pedro,2026-01-03 22:45:00,14.5,71
EST01,San Pedro,2026-01-03 23:00:00,23.3,67
EST01,San Pedro,2026-01-03 23:15:00,13.4,78
EST01,San Pedro,2026-01-03 23:30:00,18.3,78
EST01,San Pedro,2026-01-03 23:45:00,20.6,60
EST01,San Pedro,2026-01-04 00:00:00,20.2,70
EST01,San Pedro,2026-01-04 00:15:00,18.3,71
EST01,San Pedro,2026-01-04 00:30:00,19.8,69
EST01,San Pedro,2026-01-04 00:45:00,19.4,63
EST01,San Pedro,2026-01-04 01:00:00,19.6,64
EST01,San Pedro,2026-01-04 01:15:00,23.6,61
EST01,San Pedro,2026-01-04 01:30:00,22.7,62
EST01,San Pedro,2026-01-04 01:45:00,20.4,57
EST01,San Pedro,2026-01-04 02:00:00,24.7,61
EST01,San Pedro,2026-01-04 02:15:00,23.6,55
EST01,San Pedro,2026-01-04 02:30:00,25.2,60
EST01,San Pedro,2026-01-04 02:45:00,25.0,54
EST01,San Pedro,2026-01-04 03:00:00,21.7,60
EST01,San Pedro,2026-01-04 03:15:00,22.6,56
EST01,San Pedro,2026-01-04 03:30:00,26.1,60
EST01,San Pedro,2026-01-04 03:45:00,26.0,63
EST01,San Pedro,2026-01-04 04:00:00,24.6,65
EST01,San Pedro,2026-01-04 04:15:00,25.2,46
EST01,San Pedro,2026-01-04 04:30:00,28.2,53
EST01,San Pedro,2026-01-04 04:45:00,23.7,55
EST01,San Pedro,2026-01-04 05:00:00,26.7,58
EST01,San Pedro,2026-01-04 05:15:00,24.9,49
EST01,San Pedro,2026-01-04 05:30:00,24.9,52
EST01,San Pedro,2026-01-04 05:45:00,28.2,57
EST01,San Pedro,2026-01-04 06:00:00,27.6,56
EST01,San Pedro,2026-01-04 06:15:00,27.5,58
EST01,San Pedro,2026-01-04 06:30:00,28.7,58
EST01,San Pedro,2026-01-04 06:45:00,25.4,58
EST01,San Pedro,2026-01-04 07:00:00,27.0,57
EST01,San Pedro,2026-01-04 07:15:00,24.4,57
EST01,San Pedro,2026-01-04 07:30:00,25.9,60
EST01,San Pedro,2026-01-04 07:45:00,24.6,47
EST01,San Pedro,2026-01-04 08:00:00,24.9,65
EST01,San Pedro,2026-01-04 08:15:00,26.0,48
EST01,San Pedro,2026-01-04 08:30:00,22.2,54
EST01,San Pedro,2026-01-04 08:45:00,29.2,58
EST01,San Pedro,2026-01-04 09:00:00,21.2,63
EST01,San Pedro,2026-01-04 09:15:00,20.4,47
EST01,San Pedro,2026-01-04 09:30:00,26.0,61
EST01,San Pedro,2026-01-04 09:45:00,24.8,65
EST01,San Pedro,2026-01-04 10:00:00,24.1,66
EST01,San Pedro,2026-01-04 10:15:00,23.7,60
EST01,San Pedro,2026-01-04 10:30:00,21.8,62
EST01,San Pedro,2026-01-04 10:45:00,19.2,61
EST01,San Pedro,2026-01-04 11:00:00,21.2,63
EST01,San Pedro,2026-01-04 11:15:00,19.0,61
EST01,San Pedro,2026-01-04 11:30:00,22.7,62
EST01,San Pedro,2026-01-04 11:45:00,19.5,69
EST01,San Pedro,2026-01-04 12:00:00,17.4,69
EST01,San Pedro,2026-01-04 12:15:00,18.3,71
EST01,San Pedro,2026-01-04 12:30:00,19.7,71
EST01,San Pedro,2026-01-04 12:45:00,16.9,74
EST01,San Pedro,2026-01-04 13:00:00,15.9,75
EST01,San Pedro,2026-01-04 13:15:00,18.2,64
EST01,San Pedro,2026-01-04 13:30:00,17.8,69
EST01,San Pedro,2026-01-04 13:45:00,15.6,72
EST01,San Pedro,2026-01-04 14:00:00,15.3,74
EST01,San Pedro,2026-01-04 14:15:00,16.7,72
EST01,San Pedro,2026-01-04 14:30:00,12.2,79
EST01,San Pedro,2026-01-04 14:45:00,12.0,85
EST01,San Pedro,2026-01-04 15:00:00,13.5,77
EST01,San Pedro,2026-01-04 15:15:00,14.5,77
EST01,San Pedro,2026-01-04 15:30:00,15.5,81
EST01,San Pedro,2026-01-04 15:45:00,18.2,70
EST01,San Pedro,2026-01-04 16:00:00,16.4,79
EST01,San Pedro,2026-01-04 16:15:00,13.7,83
EST01,San Pedro,2026-01-04 16:30:00,13.9,76
EST01,San Pedro,2026-01-04 16:45:00,11.3,74
EST01,San Pedro,2026-01-04 17:00:00,13.7,79
EST01,San Pedro,2026-01-04 17:15:00,12.9,79
EST01,San Pedro,2026-01-04 17:30:00,14.4,76
EST01,San Pedro,2026-01-04 17:45:00,11.4,89
EST01,San Pedro,2026-01-04 18:00:00,14.8,78
EST01,San Pedro,2026-01-04 18:15:00,17.3,75
EST01,San Pedro,2026-01-04 18:30:00,13.3,79
EST01,San Pedro,2026-01-04 18:45:00,14.6,84
EST01,San Pedro,2026-01-04 19:00:00,15.4,80
EST01,San Pedro,2026-01-04 19:15:00,12.8,82
EST01,San Pedro,2026-01-04 19:30:00,14.5,75
EST01,San Pedro,2026-01-04 19:45:00,14.2,85
EST01,San Pedro,2026-01-04 20:00:00,14.5,81
EST01,San Pedro,2026-01-04 20:15:00,12.6,83
EST01,San Pedro,2026-01-04 20:30:00,14.8,79
EST01,San Pedro,2026-01-04 20:45:00,16.2,81
EST01,San Pedro,2026-01-04 21:00:00,18.9,73
EST01,San Pedro,2026-01-04 21:15:00,17.9,74
EST01,San Pedro,2026-01-04 21:30:00,21.2,81
EST01,San Pedro,2026-01-04 21:45:00,14.2,82
EST01,San Pedro,2026-01-04 22:00:00,18.7,69
EST01,San Pedro,2026-01-04 22:15:00,17.3,74
EST01,San Pedro,2026-01-04 22:30:00,22.7,71
EST01,San Pedro,2026-01-04 22:45:00,15.6,69
EST01,San Pedro,2026-01-04 23:00:00,15.8,72
EST01,San Pedro,2026-01-04 23:15:00,16.8,75
EST01,San Pedro,2026-01-04 23:30:00,13.4,72
EST01,San Pedro,2026-01-04 23:45:00,17.8,67
EST01,San Pedro,2026-01-05 00:00:00,17.6,70
EST01,San Pedro,2026-01-05 00:15:00,20.3,66
EST01,San Pedro,2026-01-05 00:30:00,21.1,68
EST01,San Pedro,2026-01-05 00:45:00,25.4,72
EST01,San Pedro,2026-01-05 01:00:00,23.4,56
EST01,San Pedro,2026-01-05 01:15:00,20.0,68
EST01,San Pedro,2026-01-05 01:30:00,19.6,56
EST01,San Pedro,2026-01-05 01:45:00,23.4,68
EST01,San Pedro,2026-01-05 02:00:00,19.2,59
EST01,San Pedro,2026-01-05 02:15:00,27.4,56
EST01,San Pedro,2026-01-05 02:30:00,26.1,64
EST01,San Pedro,2026-01-05 02:45:00,22.3,62
EST01,San Pedro,2026-01-05 03:00:00,19.5,55
EST01,San Pedro,2026-01-05 03:15:00,27.4,53
EST01,San Pedro,2026-01-05 03:30:00,24.0,58
EST01,San Pedro,2026-01-05 03:45:00,27.6,53
EST01,San Pedro,2026-01-05 04:00:00,20.7,53
EST01,San Pedro,2026-01-05 04:15:00,23.4,58
EST01,San Pedro,2026-01-05 04:30:00,25.1,53
EST01,San Pedro,2026-01-05 04:45:00,25.3,59
EST01,San Pedro,2026-01-05 05:00:00,24.2,63
EST01,San Pedro,2026-01-05 05:15:00,26.9,56
EST01,San Pedro,2026-01-05 05:30:00,22.8,57
EST01,San Pedro,2026-01-05 05:45:00,25.1,65
EST01,San Pedro,2026-01-05 06:00:00,25.8,51
EST01,San Pedro,2026-01-05 06:15:00,26.8,61
EST01,San Pedro,2026-01-05 06:30:00,27.2,61
EST01,San Pedro,2026-01-05 06:45:00,22.6,60
EST01,San Pedro,2026-01-05 07:00:00,21.5,62
EST01,San Pedro,2026-01-05 07:15:00,28.4,58
EST01,San Pedro,2026-01-05 07:30:00,25.9,54
EST01,San Pedro,2026-01-05 07:45:00,23.0,62
EST01,San Pedro,2026-01-05 08:00:00,28.6,63
EST01,San Pedro,2026-01-05 08:15:00,24.8,63
EST01,San Pedro,2026-01-05 08:30:00,27.2,59
EST01,San Pedro,2026-01-05 08:45:00,24.2,56
EST01,San Pedro,2026-01-05 09:00:00,28.9,60
EST01,San Pedro,2026-01-05 09:15:00,27.8,64
EST01,San Pedro,2026-01-05 09:30:00,22.5,65
EST01,San Pedro,2026-01-05 09:45:00,25.3,59
EST01,San Pedro,2026-01-05 10:00:00,24.1,63
EST01,San Pedro,2026-01-05 10:15:00,25.6,57
EST01,San Pedro,2026-01-05 10:30:00,19.4,68
EST01,San Pedro,2026-01-05 10:45:00,23.1,61
EST01,San Pedro,2026-01-05 11:00:00,23.7,68
EST01,San Pedro,2026-01-05 11:15:00,16.3,60
EST01,San Pedro,2026-01-05 11:30:00,17.3,71
EST01,San Pedro,2026-01-05 11:45:00,14.8,69
EST01,San Pedro,2026-01-05 12:00:00,18.8,64
EST01,San Pedro,2026-01-05 12:15:00,20.9,72
EST01,San Pedro,2026-01-05 12:30:00,22.5,67
EST01,San Pedro,2026-01-05 12:45:00,18.5,74
EST01,San Pedro,2026-01-05 13:00:00,22.0,70
EST01,San Pedro,2026-01-05 13:15:00,14.1,64
EST01,San Pedro,2026-01-05 13:30:00,12.9,68
EST01,San Pedro,2026-01-05 13:45:00,16.7,71
EST01,San Pedro,2026-01-05 14:00:00,17.5,80
EST01,San Pedro,2026-01-05 14:15:00,16.1,79
EST01,San Pedro,2026-01-05 14:30:00,10.7,83
EST01,San Pedro,2026-01-05 14:45:00,15.3,83
EST01,San Pedro,2026-01-05 15:00:00,12.0,74
EST01,San Pedro,2026-01-05 15:15:00,16.7,76
EST01,San Pedro,2026-01-05 15:30:00,15.7,76
EST01,San Pedro,2026-01-05 15:45:00,12.2,75
EST01,San Pedro,2026-01-05 16:00:00,13.0,70
EST01,San Pedro,2026-01-05 16:15:00,11.5,79
EST01,San Pedro,2026-01-05 16:30:00,13.8,73
EST01,San Pedro,2026-01-05 16:45:00,16.2,79
EST01,San Pedro,2026-01-05 17:00:00,11.2,89
EST01,San Pedro,2026-01-05 17:15:00,14.9,77
EST01,San Pedro,2026-01-05 17:30:00,12.2,81
EST01,San Pedro,2026-01-05 17:45:00,11.5,84
EST01,San Pedro,2026-01-05 18:00:00,13.2,81
EST01,San Pedro,2026-01-05 18:15:00,10.9,81
EST01,San Pedro,2026-01-05 18:30:00,12.2,78
EST01,San Pedro,2026-01-05 18:45:00,10.6,79
EST01,San Pedro,2026-01-05 19:00:00,18.6,75
EST01,San Pedro,2026-01-05 19:15:00,13.9,83
EST01,San Pedro,2026-01-05 19:30:00,12.2,71
EST01,San Pedro,2026-01-05 19:45:00,14.7,83
EST01,San Pedro,2026-01-05 20:00:00,14.0,72
EST01,San Pedro,2026-01-05 20:15:00,14.0,82
EST01,San Pedro,2026-01-05 20:30:00,16.3,76
EST01,San Pedro,2026-01-05 20:45:00,16.9,71
EST01,San Pedro,2026-01-05 21:00:00,13.9,79
EST01,San Pedro,2026-01-05 21:15:00,14.1,80
EST01,San Pedro,2026-01-05 21:30:00,15.2,73
EST01,San Pedro,2026-01-05 21:45:00,10.4,78
EST01,San Pedro,2026-01-05 22:00:00,12.7,64
EST01,San Pedro,2026-01-05 22:15:00,20.3,67
EST01,San Pedro,2026-01-05 22:30:00,21.3,78
EST01,San Pedro,2026-01-05 22:45:00,16.9,71
EST01,San Pedro,2026-01-05 23:00:00,19.4,63
EST01,San Pedro,2026-01-05 23:15:00,19.1,67
EST01,San Pedro,2026-01-05 23:30:00,26.4,65
EST01,San Pedro,2026-01-05 23:45:00,21.9,68
EST01,San Pedro,2026-01-06 00:00:00,19.2,66
